"","age","cg00532451","cg00311303","cg12209313","cg22942751","cg20630560","cg27264894","cg21543434","cg22370694","cg03981727","cg00251125","cg26037170","cg04140596","cg21683105","cg18159850","cg04843660","cg01816880","cg25622855","cg17745433","cg23630430","cg07600278","cg02268584","cg19746567","cg00901843","cg07382039","cg01765600","cg09853570","cg13107669","cg18494421","cg07922933","cg20775370","cg27394460","cg14661383","cg18857768","cg15618533","cg22850968","cg26940100","cg10770726","cg08621574","cg02281446","cg18329175","cg18261877","cg08794084","cg17602777","cg26273958","cg01084386","cg25222493","cg03054277","cg04850211","cg06190406","cg19401519","cg18477163","cg04924099","cg07198402","cg06637001","cg08262088","cg04193160","cg09636459","cg05794117","cg05844789","cg19789505","cg05706189","cg11852843","cg21407117","cg09411356","cg23644589"
"GSM990487",57,0.9953669,0.8769761,0.9208978,0.8769036,0.6834177,0.8809374,0.8948957,0.3408042,0.9957463,0.4708736,0.9972931,0.8203554,0.7939101,0.00116493,0.8017739,0.8003603,0.6458277,0.9709481,0.8467162,0.8538209,0.9128731,0.9044977,0.8069016,0.7385288,0.8071109,0.9160141,0.8178251,0.8562936,0.7661409,0.8703531,0.7341822,0.03582138,0.8573813,0.9642832,0.9864102,0.7951459,0.90285,0.8317146,0.9946171,0.5369957,0.8517,0.8501909,0.8451151,0.98779,0.05292165,0.9302813,0.8735727,0.4952132,0.9207441,0.7735854,0.4405643,0.8327538,0.8626223,0.004521029,0.8533329,0.4897494,0.7771301,0.872058,0.5169427,0.8016954,0.9762868,0.8355769,0.8001133,0.7797624,0.910215
"GSM990488",68,0.9969879,0.8981389,0.9255098,0.8611056,0.6530612,0.9078305,0.8906043,0.3287952,0.9869618,0.406184,0.9919677,0.7894053,0.8527998,0.0005688249,0.7691641,0.7935433,0.6323644,0.962263,0.8006178,0.8225219,0.8878267,0.9301054,0.7648018,0.7642375,0.7579458,0.9275522,0.8116474,0.8786819,0.7070239,0.8647544,0.6809191,0.02147947,0.8697047,0.9118359,0.9938753,0.7594731,0.8930931,0.8029842,0.9930641,0.5339593,0.8443155,0.8465642,0.8670435,0.9865132,0.04364871,0.8870602,0.8320956,0.5252716,0.8962783,0.7508441,0.4241161,0.8159018,0.817023,0.01474267,0.8762963,0.4765151,0.739548,0.8311445,0.4929422,0.7996069,0.9808256,0.80533,0.7390502,0.7135932,0.9074793
"GSM990489",74,0.9912773,0.848,0.914515,0.8716369,0.6543946,0.9159975,0.865866,0.2730045,0.9873177,0.4520892,0.9924477,0.7890118,0.852529,0,0.7854561,0.794036,0.628843,0.9629239,0.8267195,0.8500524,0.8761557,0.9179013,0.7858704,0.7772967,0.7868645,0.9068013,0.8255236,0.8730897,0.79399,0.8546516,0.5560814,0.02970166,0.8761559,0.9418939,0.9901984,0.6655492,0.879038,0.8307078,0.9962067,0.5068259,0.9013864,0.8252499,0.8560892,0.9843964,0.05077619,0.9268216,0.8624485,0.5508033,0.9156349,0.7962006,0.5623955,0.8336095,0.8064567,0.009358097,0.8547729,0.4561602,0.7614772,0.8483552,0.5252913,0.8424922,0.9818941,0.8102797,0.7598753,0.6749654,0.9242474
"GSM990490",33,0.9945319,0.8940899,0.897884,0.8761708,0.6590757,0.8750916,0.8818582,0.3248122,0.996164,0.4928749,0.9934475,0.8113837,0.821655,0,0.7901232,0.7754248,0.6108438,0.9567394,0.8304049,0.8380898,0.8819378,0.9140962,0.7727009,0.7844908,0.7701294,0.900438,0.8008302,0.8566447,0.7502224,0.8771667,0.6853788,0.007025894,0.8586589,0.9495171,0.9892898,0.7491302,0.9135588,0.8030294,0.9964966,0.5511125,0.8560452,0.8233428,0.8614295,0.9814822,0.05604684,0.9135138,0.7665356,0.7471333,0.9241797,0.7467806,0.4957779,0.8104274,0.8702846,0.0002547675,0.8506351,0.3979002,0.7764378,0.8470743,0.6610665,0.8000557,0.9960641,0.7875428,0.7599386,0.731784,0.9130931
"GSM990491",68,0.9892559,0.8738018,0.9228961,0.8610459,0.6685209,0.8977566,0.887922,0.3618835,0.9781763,0.4632154,0.9959911,0.7586432,0.8456255,0,0.7912024,0.7549429,0.6393338,0.9513557,0.8215764,0.818479,0.8584349,0.8953499,0.7672976,0.7520167,0.736895,0.9075519,0.7996917,0.871904,0.6704448,0.8335491,0.6906681,0.02405417,0.8607134,0.9168206,0.9957457,0.8137465,0.9035085,0.7918622,0.9919295,0.5527118,0.8714639,0.8112562,0.852502,0.9889144,0.06685846,0.9012123,0.7920645,0.6387029,0.9114696,0.7831223,0.3084508,0.8394953,0.9147681,0.02621093,0.8596631,0.5142112,0.7332257,0.8759391,0.5729601,0.8136612,0.980252,0.7662922,0.7096614,0.7889432,0.9006238
"GSM990492",73,0.9896991,0.8928797,0.9353177,0.8788213,0.6858554,0.900396,0.8998207,0.3171038,0.9928322,0.4105875,0.9975654,0.8093121,0.8032296,0.004205352,0.804453,0.7972144,0.6265932,0.9596066,0.8367541,0.8786414,0.880302,0.9345027,0.8258941,0.6900012,0.7400897,0.9315016,0.8181279,0.8950227,0.7644668,0.8856663,0.7224664,0.02217242,0.873028,0.9470913,0.9907269,0.8333288,0.902905,0.8288108,0.9923998,0.5329037,0.8916116,0.8410509,0.8419389,0.9679791,0.04222748,0.9307035,0.8043185,0.4043483,0.9327285,0.7761321,0.6950701,0.8618599,0.8703168,0.01112587,0.8699898,0.4801534,0.7765092,0.8442411,0.4768127,0.84726,0.9853906,0.785437,0.7638385,0.8451432,0.9299299
"GSM990493",79,0.9911094,0.8831263,0.9037396,0.8362578,0.6871533,0.8852955,0.8594659,0.3314938,0.9868813,0.4048059,0.9973104,0.7484813,0.7888926,0,0.7751143,0.7273899,0.6071597,0.9567015,0.7864552,0.8114475,0.8640299,0.9033219,0.7573119,0.7269239,0.7494805,0.9171522,0.8210921,0.8688495,0.7035367,0.8486159,0.6489447,0.03188868,0.8565934,0.9369935,0.9913619,0.8261762,0.8879646,0.815167,0.996027,0.4991925,0.8547832,0.8282142,0.845277,0.9731265,0.06015506,0.8948947,0.9015602,0.3620293,0.8993469,0.7575297,0.6370527,0.8133013,0.8290554,0.01373545,0.8364065,0.473968,0.7456669,0.8037258,0.4350731,0.7984031,0.9833784,0.7976747,0.7174448,0.7740773,0.8742886
"GSM990494",72,0.9946092,0.8976925,0.8972382,0.8597175,0.6949506,0.8548297,0.8486447,0.2909445,0.987809,0.3675839,0.9967748,0.7184256,0.7600121,0,0.793546,0.7650231,0.6168239,0.9645699,0.8263363,0.812847,0.8613623,0.9341886,0.7653061,0.7752444,0.8079197,0.8998373,0.7671825,0.8516767,0.7363585,0.8621674,0.7504346,0.02322057,0.8600163,0.9383341,0.996585,0.7331387,0.8808538,0.821553,0.99454,0.5558605,0.8724298,0.8064894,0.8372915,0.9853802,0.05012878,0.9058083,0.9566187,0.6144496,0.8838027,0.743351,0.1927104,0.8056226,0.8738759,0.01104019,0.8587891,0.4573228,0.775236,0.8982469,0.5367505,0.7434425,0.9930571,0.7885537,0.7310879,0.7700233,0.8776163
"GSM990495",78,0.9961318,0.882221,0.9370221,0.8594794,0.6552595,0.8711111,0.8746312,0.3741829,0.9919122,0.4075414,0.9964578,0.7860715,0.7636289,0,0.7788216,0.7806076,0.6208645,0.9567995,0.8029265,0.8226064,0.8988175,0.9095407,0.7748363,0.7192498,0.7592493,0.9007821,0.8202629,0.873005,0.7039653,0.8302178,0.6836131,0.01969657,0.8643624,0.9231126,0.9880584,0.8117035,0.89109,0.8142387,0.991091,0.5149666,0.8590782,0.8423446,0.871319,0.9918267,0.05606576,0.9134654,0.8320554,0.495739,0.9121863,0.7770647,0.2185632,0.854884,0.8357583,0.02032067,0.8793836,0.4413836,0.7513791,0.8455408,0.488841,0.8128691,0.988094,0.7936305,0.7266567,0.7522163,0.9323247
"GSM990496",68,0.9971477,0.8463231,0.9552664,0.889111,0.6446113,0.9067122,0.8987633,0.2841708,0.9952527,0.3661003,0.9972752,0.7931395,0.7852201,0.0002696945,0.7901234,0.8123873,0.6425136,0.9723504,0.8551607,0.8598605,0.8727,0.8372357,0.7614437,0.7793465,0.7806978,0.8991624,0.7814669,0.8800697,0.7571166,0.8684813,0.5653669,0.01813046,0.862078,0.9169207,0.99639,0.7122784,0.8965633,0.7910106,0.9961779,0.466701,0.8601817,0.8264197,0.8447133,0.9831302,0.05183973,0.9141984,0.6527216,0.4617722,0.9111531,0.7583537,0.4416923,0.818113,0.813008,0.01036549,0.8511758,0.3993753,0.7606617,0.7813274,0.4709295,0.7897022,0.9806726,0.806302,0.7493676,0.7189954,0.9147765
"GSM990497",52,0.9966539,0.8743782,0.9444219,0.8903193,0.6728088,0.8956692,0.8754538,0.3606304,0.9954395,0.4556898,0.9972712,0.8325263,0.8394833,0,0.8229646,0.8063626,0.6491331,0.9647871,0.8375202,0.8231744,0.8756263,0.9389241,0.7836643,0.7600561,0.7681618,0.9240854,0.8244597,0.8938572,0.6978098,0.8505224,0.6853114,0.01562627,0.8752356,0.9526362,0.9846547,0.7589859,0.8968925,0.7968894,0.9963939,0.5256801,0.8776906,0.8419627,0.8486558,0.991537,0.05901146,0.9394377,0.9061494,0.4048375,0.9170119,0.7814034,0.6056359,0.7969118,0.8848294,0.01123328,0.8760235,0.5095973,0.7556976,0.8492881,0.4436206,0.772702,0.9835366,0.8078655,0.7383041,0.7664627,0.9093945
"GSM990498",64,0.9974639,0.8729787,0.9265897,0.8416796,0.6569389,0.8592808,0.8708457,0.3000165,0.9871042,0.4171668,0.9952374,0.7623071,0.8135782,0,0.7859287,0.7499855,0.6320984,0.9401631,0.8219618,0.8139159,0.9028717,0.9020012,0.7444426,0.7607287,0.7601022,0.9227332,0.8154084,0.8576198,0.6741585,0.8621619,0.6356919,0.01918863,0.8966965,0.9289439,0.9937332,0.7351367,0.8752244,0.7861676,0.9966599,0.4942328,0.8643641,0.800436,0.8559644,0.9852224,0.05694116,0.9340616,0.7189763,0.5126659,0.9191186,0.7519442,0.4399402,0.7949507,0.8425343,0.01192616,0.8789191,0.4254928,0.7562141,0.834415,0.5046312,0.7503883,0.9817659,0.7985572,0.7299796,0.7088431,0.8950965
"GSM990499",27,0.9969937,0.8544213,0.9071648,0.8500198,0.6683267,0.8661281,0.8613785,0.3436979,0.9849392,0.479782,0.9972987,0.7468787,0.7818188,0,0.7965191,0.7770757,0.6169763,0.94392,0.7938548,0.8144726,0.8633735,0.8926758,0.7562696,0.7190309,0.7319089,0.902862,0.7819294,0.8494457,0.6330054,0.8413569,0.6635314,0.02474631,0.8622614,0.9314322,0.9904485,0.7853225,0.8821269,0.7671222,0.9963236,0.5285214,0.8586696,0.7827958,0.8242682,0.9852298,0.06395919,0.9241094,0.7289593,0.5197759,0.9097901,0.7853884,0.4972015,0.7990733,0.8764244,0.01828852,0.8702984,0.4169521,0.7288406,0.8650392,0.4889822,0.7481738,0.9819782,0.7569711,0.6736224,0.7282398,0.916729
"GSM990500",29,0.99693,0.8855913,0.9055473,0.8772849,0.6413067,0.8718179,0.8792856,0.3122149,0.9812676,0.4904846,0.997174,0.7569572,0.8279632,0,0.804235,0.7917953,0.6306777,0.9719037,0.8199487,0.8450465,0.8770569,0.9050122,0.7992296,0.7555936,0.7572069,0.9066786,0.8400265,0.8816355,0.7663414,0.8671566,0.6944551,0.01952834,0.869624,0.9380398,0.9857224,0.7655101,0.8881286,0.8231319,0.9937919,0.5259476,0.8786796,0.8291305,0.8353453,0.9860706,0.06013074,0.9234628,0.6787081,0.4712388,0.9108184,0.7639674,0.6432829,0.8435563,0.8350653,0.01115758,0.8626502,0.3473559,0.7618362,0.8373494,0.4759257,0.7883727,0.9739166,0.8352005,0.7643746,0.7143257,0.9129028
"GSM990501",44,0.9927605,0.8358316,0.9041435,0.873225,0.6524512,0.860756,0.8672739,0.3540163,0.9847577,0.4707913,0.9948483,0.7739112,0.8021461,0.003405267,0.7801748,0.7837301,0.6478543,0.9766256,0.7784773,0.8330983,0.8743603,0.9159684,0.7864259,0.7394865,0.7502667,0.914264,0.7992944,0.880196,0.6791194,0.8448376,0.6438295,0.03041434,0.869544,0.9222937,0.9917395,0.8209924,0.9018036,0.788478,0.9966388,0.5709261,0.8950595,0.8286189,0.835179,0.9896704,0.04913706,0.9019049,0.8294113,0.6045948,0.8905353,0.7576286,0.4361732,0.8189562,0.8584331,0.01606495,0.8821101,0.4677409,0.7337368,0.8797485,0.5618364,0.8018101,0.9938112,0.7823374,0.7383502,0.804574,0.932176
"GSM990502",41,0.9924641,0.8590906,0.9285992,0.8672611,0.6697883,0.8657506,0.8714688,0.347442,0.9835852,0.4099606,0.9933559,0.7918276,0.7755895,0,0.7998255,0.809012,0.6695485,0.9646789,0.8473823,0.8126624,0.8871605,0.9228642,0.7894742,0.7598088,0.750873,0.9119338,0.813818,0.868481,0.7703226,0.8679221,0.6829495,0.02188261,0.8564723,0.9415053,0.9916564,0.7780067,0.8773837,0.8129813,0.9967031,0.5414692,0.8964968,0.8439858,0.8431768,0.9911556,0.05455815,0.9307219,0.847991,0.3818149,0.9078928,0.7928154,0.5998906,0.8301674,0.8443163,0.01483175,0.8495653,0.4310986,0.755725,0.838899,0.4580904,0.7871057,0.980432,0.8155095,0.7782512,0.7479143,0.9228071
"GSM990503",45,0.991147,0.8941637,0.9086438,0.8562323,0.6631045,0.8512012,0.8671037,0.3530907,0.9951601,0.4296807,0.9957353,0.7721737,0.8181586,0,0.7835431,0.7490604,0.6363302,0.9572778,0.794152,0.7934534,0.8638678,0.9040943,0.7805354,0.7418003,0.7467347,0.9080521,0.7637851,0.8742015,0.687498,0.8591529,0.6835948,0.01690961,0.8739198,0.9204045,0.990856,0.7967514,0.88611,0.7941825,0.9934523,0.5256989,0.8712626,0.8190125,0.8347379,0.9864314,0.04623322,0.9279327,0.7981145,0.3358696,0.901275,0.7407206,0.6442013,0.8035229,0.8470838,0.006497814,0.872725,0.4490136,0.7451754,0.8842214,0.4265834,0.8037903,0.9957857,0.7694936,0.7171469,0.7735646,0.9149001
"GSM990504",27,0.9969054,0.8984851,0.9123498,0.8899161,0.6656985,0.8787093,0.8926145,0.3338628,0.9940927,0.4756078,0.9970352,0.8220395,0.8027545,0,0.7883495,0.8016754,0.6179506,0.9683756,0.8243192,0.8255711,0.8764331,0.901422,0.780924,0.7298078,0.7314636,0.9131359,0.7782075,0.8687379,0.7195249,0.8700495,0.6865656,0.0183455,0.8709852,0.9346265,0.9868262,0.7888938,0.8847308,0.7908602,0.9962613,0.5293308,0.8661318,0.8179615,0.8360273,0.988571,0.05780501,0.9136401,0.6351438,0.3326242,0.9059399,0.7695705,0.6358579,0.8379712,0.8285618,0,0.861499,0.3837126,0.7440668,0.8666809,0.4304925,0.7906492,0.9954348,0.7804477,0.7391388,0.7582458,0.926174
"GSM990505",48,0.9913852,0.8577141,0.935594,0.8446872,0.6890889,0.8856234,0.8840864,0.3774854,0.9856623,0.4725216,0.9967366,0.7807158,0.8362808,0,0.7967983,0.7894766,0.620316,0.9550186,0.803156,0.8696299,0.8823892,0.9048949,0.777037,0.7823961,0.7595803,0.9240434,0.82037963,0.8820108,0.7350147,0.8523791,0.7188675,0.01719968,0.8813775,0.9246188,0.9929404,0.8108717,0.8728741,0.8135967,0.9950376,0.5548571,0.8949659,0.8325706,0.833371,0.9771751,0.05398571,0.9349453,0.7933651,0.5473098,0.9211344,0.7609012,0.4359842,0.8265536,0.8477767,0.007765319,0.8610389,0.4520255,0.7578747,0.8808592,0.5172446,0.8047938,0.9941512,0.7915629,0.738013,0.7818676,0.9122662
"GSM990506",56,0.9933405,0.8813182,0.9166871,0.8643828,0.7255187,0.8823736,0.8725937,0.360566,0.9899987,0.5048073,0.9970882,0.8022948,0.8480471,0,0.8015063,0.7918486,0.640574,0.9700864,0.8356716,0.8612096,0.865931,0.9295231,0.8098139,0.8178101,0.8094693,0.9142987,0.8286883,0.8828175,0.7712223,0.8573833,0.7766501,0.02673546,0.8839895,0.9417627,0.9913946,0.8191149,0.8963124,0.8129947,0.9961069,0.5922859,0.8568984,0.8506961,0.8559546,0.9900714,0.05316405,0.9290715,0.9178641,0.6630986,0.9087775,0.7859385,0.2612671,0.8462343,0.8823093,0.009304092,0.8479016,0.4942406,0.7494602,0.9012085,0.5818669,0.8521302,0.9850248,0.8206772,0.7819574,0.8204392,0.9297832
"GSM990507",34,0.9968976,0.889644,0.9211061,0.8477013,0.6738864,0.880299,0.8658161,0.3385891,0.9956368,0.4853719,0.9972083,0.7945321,0.845192,0,0.7875006,0.8046368,0.6291814,0.9466335,0.8346974,0.8440683,0.8674166,0.9192605,0.7958834,0.7814882,0.7619265,0.9174945,0.7986339,0.8770342,0.7508374,0.8641285,0.6637119,0.02073162,0.8794838,0.9361059,0.9904574,0.7543637,0.8787523,0.8316483,0.9964237,0.5388758,0.8696308,0.8442374,0.8391834,0.9890026,0.04928001,0.9421409,0.7718458,0.6704647,0.9074315,0.7711181,0.4532461,0.8421293,0.8762702,0.01501597,0.8773584,0.4526117,0.7639757,0.8446376,0.6102364,0.8241594,0.971808,0.8013272,0.7481232,0.7209387,0.9004934
"GSM990508",69,0.9970206,0.8847464,0.8821792,0.8784854,0.6744183,0.8170534,0.8895203,0.3241651,0.9930771,0.4031044,0.9984832,0.791064,0.7603507,0,0.7898404,0.8284932,0.6122302,0.9613916,0.7982213,0.7896002,0.8443748,0.9119846,0.7613263,0.7013907,0.7104164,0.9194359,0.8423403,0.8571909,0.6786017,0.8610209,0.7257598,0.0199384,0.8292813,0.926717,0.9936622,0.7803831,0.8828361,0.7808986,0.9967753,0.5495619,0.8693454,0.8267235,0.8172222,0.9795266,0.05049073,0.913372,0.8016353,0.595203,0.8756856,0.7340342,0.2597946,0.7820734,0.8657284,0.0132425,0.858731,0.4713475,0.7394732,0.811712,0.5147775,0.7481668,0.988541,0.7541113,0.688224,0.7810653,0.9387869
"GSM990509",56,0.9961793,0.9684634,0.922361,0.9011891,0.6522169,0.8510489,0.9551238,0.2287631,0.9697157,0.3569401,0.9827259,0.9088941,0.6075263,0.004945805,0.7407902,0.9277954,0.6508948,0.9799792,0.860491,0.7460439,0.9232227,0.897361,0.7664272,0.5762351,0.7427394,0.8756285,0.9112365,0.8381318,0.7639481,0.8637302,0.7795012,0.02326969,0.8728368,0.9456809,0.9880633,0.8397161,0.8359417,0.8030929,0.9980155,0.5714487,0.8395026,0.7835817,0.8563173,0.9980136,0.02982504,0.8472277,0.5605342,0.3929814,0.9057311,0.7376893,0.3630049,0.7140692,0.8104588,0.001830501,0.8870617,0.3274978,0.8501815,0.8139156,0.4201929,0.6438107,0.9672546,0.8167531,0.7732283,0.831624,0.9495816
"GSM990510",47,0.9923896,0.8816004,0.9306898,0.863746,0.6548027,0.7377866,0.9083778,0.2889989,0.9976995,0.4511138,0.9987786,0.8234042,0.8109748,0,0.818927,0.7538863,0.6161737,0.9722196,0.8124548,0.8090513,0.8677627,0.9342883,0.7877901,0.7614841,0.7178927,0.8922041,0.7279084,0.838536,0.7342501,0.8594728,0.7059594,0.0238787,0.8055274,0.9283249,0.9912758,0.8048382,0.933953,0.7602797,0.9980135,0.4602463,0.8428052,0.7402107,0.864778,0.9914674,0.05540702,0.9139175,0.7518954,0.4023024,0.9004966,0.6795382,0.6056356,0.8275356,0.8512833,0.007969638,0.8874863,0.3473139,0.7466091,0.866905,0.420526,0.6745595,0.994841,0.8091789,0.7343968,0.7694326,0.9219555
"GSM990511",56,0.9931226,0.8975033,0.9334612,0.8387035,0.7062817,0.8885607,0.8790621,0.4127036,0.9958161,0.4981909,0.9974926,0.74131,0.8291779,0,0.7772377,0.7705761,0.6599582,0.9485089,0.8120065,0.8366404,0.8766947,0.9302163,0.7663457,0.7659265,0.7473211,0.9007072,0.8047863,0.8663812,0.6636595,0.8459916,0.6857833,0.0184256,0.8695384,0.9031528,0.993098,0.8741028,0.8883768,0.7917154,0.9958891,0.5853468,0.8898994,0.8072906,0.8454167,0.9934986,0.05589589,0.9172096,0.7401261,0.6025491,0.918097,0.7527393,0.3032393,0.8161669,0.8675549,0.002857662,0.8591685,0.4874453,0.752695,0.8651145,0.5088561,0.7324364,0.9853492,0.7759388,0.692751,0.8348296,0.9168406
"GSM990512",60,0.9972311,0.9159257,0.9162523,0.8411857,0.6898933,0.8557598,0.8820605,0.3372614,0.9868718,0.3947693,0.9963843,0.7877304,0.7238361,0.002310573,0.7845764,0.7491431,0.6732123,0.9774715,0.7800867,0.8451209,0.8826342,0.8676199,0.760999,0.7429159,0.7358103,0.92134,0.7801031,0.8877066,0.6663356,0.8324828,0.684438,0.0109222,0.8820732,0.9178257,0.9963247,0.8041499,0.9164585,0.7986876,0.9965155,0.5800466,0.9134212,0.8304045,0.8295771,0.9963228,0.06023752,0.9157063,0.9213578,0.792393,0.9111641,0.7590602,0.2819605,0.8221619,0.8585829,0.0006808435,0.8521679,0.5805045,0.7737522,0.8691059,0.6644319,0.8209189,0.9918802,0.7863826,0.7149002,0.8030166,0.9222111
"GSM990513",75,0.9972681,0.9048817,0.9250463,0.8718091,0.6582393,0.9039952,0.8782054,0.3109466,0.9888195,0.3964408,0.9963959,0.7733295,0.855038,0,0.8198921,0.8305748,0.6484331,0.9568641,0.8109994,0.8687685,0.8774141,0.922563,0.8026572,0.8104819,0.788542,0.9202579,0.8281984,0.8832817,0.7718879,0.8939207,0.6467929,0.004933724,0.8934714,0.94842,0.9959031,0.8039692,0.9025439,0.8234841,0.9963078,0.5095009,0.8766509,0.8523042,0.8523568,0.9849089,0.06504222,0.9323239,0.848432,0.5102128,0.9177487,0.7766506,0.5592296,0.8375396,0.8452464,0.01473441,0.8559291,0.4654498,0.7644463,0.7963402,0.4776963,0.8082504,0.9715314,0.8301485,0.7612689,0.7261541,0.9144981
"GSM990514",60,0.9957661,0.8565856,0.9321573,0.8678539,0.7089776,0.8953481,0.8862289,0.303178,0.9959491,0.4593919,0.9970049,0.8109663,0.8200248,0,0.8096279,0.7924664,0.6623172,0.9747437,0.8260627,0.8332009,0.8832777,0.9224913,0.7907876,0.8062065,0.79638,0.9262112,0.8280247,0.9013689,0.7598665,0.8551255,0.6794828,0.01582266,0.8528322,0.9568057,0.9932752,0.816816,0.8855732,0.8265617,0.9965146,0.4981753,0.887467,0.831184,0.8527042,0.9856001,0.06264967,0.9320727,0.7294157,0.3424032,0.9257745,0.7705157,0.5801989,0.8297645,0.8133715,0.003080697,0.8557561,0.4120503,0.7975626,0.8182192,0.393553,0.774587,0.9901783,0.8756095,0.7674679,0.796369,0.9051553
"GSM990515",47,0.9949722,0.8855397,0.9273906,0.8573123,0.6307999,0.8955689,0.8822075,0.3002502,0.9932745,0.4494938,0.9967268,0.7964979,0.8108698,0.0001711786,0.7929872,0.7969863,0.63864,0.9629211,0.8295552,0.8402733,0.883629,0.9268661,0.796204,0.7908109,0.7920248,0.9219371,0.8185281,0.8830859,0.8109499,0.8731928,0.6641644,0.01905025,0.8899924,0.9332615,0.9932808,0.7941419,0.8833967,0.8475012,0.9957481,0.5581663,0.8749384,0.8221645,0.8396028,0.987237,0.04717178,0.9257334,0.891235,0.5263749,0.9176952,0.7888565,0.4222061,0.8603731,0.8348607,0,0.8563995,0.4521006,0.7629812,0.8336671,0.4863182,0.8209274,0.9913982,0.8183318,0.7530263,0.7854503,0.9192281
"GSM990516",55,0.997537,0.8439004,0.9222643,0.8708736,0.7155613,0.8779905,0.8634239,0.3335235,0.9933584,0.4505202,0.9975834,0.7648354,0.7856932,0,0.7888922,0.7532256,0.6270367,0.9345616,0.796867,0.8505217,0.8792843,0.8849894,0.7323385,0.7839825,0.7084721,0.9059428,0.7894288,0.8712079,0.6461042,0.8342162,0.6518517,0.009846034,0.8676097,0.8966672,0.9845639,0.8468085,0.915753,0.7585285,0.99676,0.4879969,0.8627436,0.8070343,0.8745763,0.9879424,0.04898902,0.9250225,0.7693013,0.4564459,0.9158627,0.7541056,0.6600766,0.8200156,0.8292674,0.004467749,0.848923,0.4305572,0.7534403,0.8115319,0.4476023,0.7294015,0.985867,0.7101608,0.6850728,0.7715134,0.8784207
"GSM990517",32,0.9928487,0.9085969,0.9224232,0.9003882,0.6826208,0.8985865,0.8782244,0.3544614,0.9882215,0.5481723,0.9973426,0.8155499,0.8370477,0,0.8088022,0.8178091,0.6497846,0.9609599,0.8477184,0.8562177,0.9153917,0.9165336,0.8015138,0.7894842,0.804285,0.9285989,0.8130944,0.8871862,0.7560754,0.8706069,0.7134829,0.01822293,0.8997996,0.946349,0.9910299,0.7723491,0.8980752,0.8257885,0.9959052,0.5610825,0.877795,0.8397725,0.865205,0.9867758,0.06475166,0.925238,0.7644586,0.5497195,0.9197642,0.7810752,0.6969715,0.8437295,0.8635426,0.001389213,0.8621516,0.4408934,0.7992355,0.8748992,0.5458698,0.8000506,0.988869,0.8667603,0.7727503,0.7453238,0.9099523
"GSM990518",23,0.9930668,0.8495399,0.9343005,0.8951696,0.668382,0.8666357,0.8857362,0.2962216,0.9906722,0.5009065,0.9975274,0.7727978,0.7555791,0.004025472,0.7970548,0.7855955,0.6341146,0.9788192,0.8519062,0.8398181,0.89155,0.9057621,0.7913656,0.7213901,0.6896121,0.9177384,0.8196779,0.8385843,0.7428458,0.8382118,0.7335725,0.02511589,0.8611611,0.9522384,0.9933016,0.6954951,0.9235928,0.8149095,0.9969302,0.5316347,0.8593212,0.8355665,0.8548059,0.9850066,0.05973067,0.9138725,0.6682281,0.5053838,0.9060929,0.7399533,0.4464208,0.8037497,0.8652722,0.00347142,0.8658231,0.3753429,0.7674633,0.8135642,0.4672234,0.7551572,0.9763075,0.8135364,0.7377011,0.7259781,0.9027241
"GSM990519",43,0.981158,0.8615989,0.92321,0.8747617,0.6699566,0.8412837,0.8691953,0.3585993,0.9829734,0.4500595,0.9931281,0.785027,0.8634555,0.003040322,0.7722411,0.7293133,0.6320269,0.9546345,0.8147913,0.812081,0.853874,0.9229037,0.7482359,0.7604741,0.7172498,0.8945979,0.7423093,0.8519835,0.6577227,0.8644325,0.6834906,0.03066624,0.8378245,0.8841324,0.9878461,0.8143027,0.900043,0.761266,0.9902549,0.5261438,0.8375322,0.8087653,0.817834,0.9821878,0.05860247,0.9147796,0.6355834,0.5851524,0.9072011,0.6839769,0.6577031,0.7628414,0.8609117,0.01013958,0.8671232,0.4319943,0.7473238,0.8720998,0.5494889,0.7438443,0.9728303,0.7260268,0.6749499,0.8110518,0.89718
"GSM990520",47,0.9931911,0.839405,0.9192579,0.8626287,0.6338006,0.8872867,0.9000278,0.3651322,0.9865715,0.3936169,0.9952842,0.746667,0.8254791,0.00577557,0.7782784,0.7407628,0.6553835,0.9327396,0.782311,0.8217899,0.8447443,0.8740801,0.7536286,0.7074588,0.7234035,0.8972964,0.7320966,0.8350805,0.6421419,0.8624479,0.6464033,0.02999124,0.8429427,0.9230424,0.987124,0.7514901,0.8715844,0.7534173,0.9949247,0.5094638,0.8619267,0.8092651,0.8192426,0.9797425,0.05892502,0.9055755,0.7260309,0.4376294,0.9182778,0.7013967,0.4088639,0.808098,0.861461,0.002601477,0.8500952,0.4307545,0.7471381,0.8327354,0.4186762,0.8091384,0.9733968,0.8062257,0.6783801,0.7345036,0.8609245
